Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
190.36	1.62E+03	1752	0.00057079	114170	114170	627.64	689.88	973.97	845.63	-3.95E-07	0.0011828	0.085475	undefined	0.17432	5.7367	263020	272300	1458.4	534.82	584.79	100.61	0.00013439	7.32E-06	0.0061326
190.74	1.67E+03	1750.8	0.00057117	114540	114540	629.6	690.34	974.38	843.89	-3.94E-07	0.0011743	0.085402	undefined	0.18002	5.5548	263220	272520	1457.9	535.78	585.78	100.7	0.00013296	7.33E-06	0.0061548
191.12	1.73E+03	1749.6	0.00057154	114910	114910	631.55	690.8	974.79	842.14	-3.94E-07	0.0011658	0.085329	undefined	0.18589	5.3795	263420	272740	1457.4	536.75	586.77	100.79	0.00013155	7.35E-06	0.006177
191.5	1.79E+03	1748.5	0.00057192	115280	115280	633.5	691.27	975.2	840.4	-3.93E-07	0.0011575	0.085256	undefined	0.19192	5.2106	263630	272960	1456.9	537.71	587.76	100.87	0.00013016	7.36E-06	0.0061993
191.89	1.85E+03	1747.3	0.0005723	115660	115660	635.45	691.74	975.61	838.67	-3.93E-07	0.0011493	0.085182	undefined	0.19811	5.0478	263830	273180	1456.4	538.67	588.75	100.96	0.00012879	7.38E-06	0.0062215
192.27	1.92E+03	1746.2	0.00057267	116030	116030	637.39	692.2	976.03	836.93	-3.92E-07	0.0011411	0.085108	undefined	0.20446	4.8909	264030	273400	1455.9	539.64	589.74	101.05	0.00012743	7.39E-06	0.0062439
192.65	1.98E+03	1745	0.00057305	116400	116410	639.33	692.67	976.45	835.2	-3.92E-07	0.001133	0.085034	undefined	0.21099	4.7396	264230	273620	1455.4	540.6	590.73	101.14	0.0001261	7.41E-06	0.0062662
193.04	2.05E+03	1743.9	0.00057343	116780	116780	641.27	693.14	976.88	833.47	-3.91E-07	0.001125	0.08496	undefined	0.21769	4.5937	264440	273850	1454.9	541.56	591.72	101.22	0.00012479	7.42E-06	0.0062886
193.42	2.12E+03	1742.7	0.00057381	117150	117150	643.2	693.61	977.31	831.75	-3.91E-07	0.0011171	0.084886	undefined	0.22457	4.4529	264640	274070	1454.5	542.52	592.71	101.31	0.00012349	7.44E-06	0.006311
193.8	2.19E+03	1741.6	0.00057419	117530	117530	645.14	694.09	977.74	830.02	-3.90E-07	0.0011093	0.084811	undefined	0.23163	4.3172	264840	274290	1454	543.48	593.7	101.4	0.00012222	7.45E-06	0.0063335
194.18	2.26E+03	1740.4	0.00057457	117900	117900	647.07	694.56	978.17	828.3	-3.90E-07	0.0011015	0.084736	undefined	0.23888	4.1862	265050	274510	1453.6	544.45	594.69	101.48	0.00012096	7.47E-06	0.0063559
194.57	2.34E+03	1739.3	0.00057495	118270	118280	648.99	695.04	978.61	826.58	-3.89E-07	0.0010938	0.084661	undefined	0.24632	4.0598	265250	274730	1453.1	545.41	595.68	101.57	0.00011972	7.48E-06	0.0063785
194.95	2.41E+03	1738.1	0.00057533	118650	118650	650.92	695.51	979.05	824.87	-3.89E-07	0.0010862	0.084586	undefined	0.25395	3.9378	265460	274960	1452.7	546.37	596.67	101.66	0.0001185	7.50E-06	0.006401
195.33	2.49E+03	1737	0.00057571	119020	119030	652.84	695.99	979.49	823.15	-3.88E-07	0.0010787	0.084511	undefined	0.26177	3.8201	265660	275180	1452.3	547.33	597.66	101.74	0.00011729	7.51E-06	0.0064236
195.71	2.57E+03	1735.8	0.0005761	119400	119400	654.75	696.47	979.94	821.44	-3.88E-07	0.0010712	0.084436	undefined	0.2698	3.7064	265870	275400	1451.8	548.29	598.65	101.83	0.0001161	7.53E-06	0.0064462
196.1	2.66E+03	1734.7	0.00057648	119770	119780	656.67	696.95	980.38	819.73	-3.87E-07	0.0010639	0.08436	undefined	0.27803	3.5967	266070	275630	1451.4	549.25	599.64	101.91	0.00011493	7.54E-06	0.0064688
196.48	2.74E+03	1733.5	0.00057686	120150	120150	658.58	697.43	980.84	818.03	-3.87E-07	0.0010566	0.084284	undefined	0.28647	3.4907	266280	275850	1451	550.21	600.64	102	0.00011377	7.56E-06	0.0064915
196.86	2.83E+03	1732.4	0.00057725	120520	120530	660.49	697.91	981.29	816.32	-3.86E-07	0.0010493	0.084208	undefined	0.29513	3.3883	266490	276070	1450.6	551.17	601.63	102.08	0.00011263	7.57E-06	0.0065141
197.24	2.92E+03	1731.2	0.00057763	120900	120900	662.39	698.39	981.75	814.62	-3.86E-07	0.0010421	0.084132	undefined	0.304	3.2895	266690	276300	1450.2	552.13	602.62	102.17	0.00011151	7.59E-06	0.0065369
197.63	3.01E+03	1730	0.00057802	121280	121280	664.3	698.88	982.21	812.92	-3.85E-07	0.001035	0.084056	undefined	0.3131	3.1939	266900	276520	1449.8	553.09	603.62	102.25	0.0001104	7.60E-06	0.0065596
198.01	3.11E+03	1728.9	0.00057841	121650	121650	666.2	699.36	982.67	811.23	-3.85E-07	0.001028	0.08398	undefined	0.32242	3.1016	267110	276750	1449.5	554.05	604.61	102.34	0.00010931	7.62E-06	0.0065824
198.39	3.21E+03	1727.7	0.00057879	122030	122030	668.09	699.85	983.13	809.53	-3.84E-07	0.0010211	0.083903	undefined	0.33197	3.0123	267310	276970	1449.1	555.01	605.6	102.42	0.00010823	7.63E-06	0.0066052
198.78	3.31E+03	1726.6	0.00057918	122400	122410	669.99	700.34	983.6	807.84	-3.84E-07	0.0010142	0.083826	undefined	0.34175	2.9261	267520	277200	1448.7	555.97	606.6	102.51	0.00010717	7.65E-06	0.006628
199.16	3.41E+03	1725.4	0.00057957	122780	122780	671.88	700.82	984.07	806.15	-3.83E-07	0.0010073	0.083749	undefined	0.35178	2.8427	267730	277420	1448.4	556.93	607.59	102.59	0.00010612	7.66E-06	0.0066509
199.54	3.52E+03	1724.3	0.00057996	123160	123160	673.77	701.31	984.54	804.46	-3.83E-07	0.0010006	0.083672	undefined	0.36204	2.7621	267940	277650	1448	557.89	608.59	102.67	0.00010508	7.68E-06	0.0066738
199.92	3.62E+03	1723.1	0.00058035	123530	123540	675.66	701.8	985.02	802.78	-3.82E-07	0.00099386	0.083595	undefined	0.37256	2.6841	268150	277880	1447.7	558.85	609.58	102.76	0.00010406	7.69E-06	0.0066967
200.31	3.74E+03	1721.9	0.00058074	123910	123910	677.54	702.29	985.5	801.1	-3.82E-07	0.00098722	0.083517	0.018873	0.38333	2.6087	268360	278100	1447.3	559.81	610.58	102.84	0.00010305	7.71E-06	0.0067197
200.69	3.85E+03	1720.8	0.00058113	124290	124290	679.42	702.78	985.98	799.42	-3.81E-07	0.00098065	0.08344	0.018826	0.39436	2.5358	268570	278330	1447	560.76	611.57	102.92	0.00010206	7.72E-06	0.0067427
201.07	3.97E+03	1719.6	0.00058152	124670	124670	681.3	703.28	986.46	797.74	-3.81E-07	0.00097413	0.083362	0.018779	0.40565	2.4652	268770	278560	1446.6	561.72	612.57	103.01	0.00010108	7.74E-06	0.0067657
201.45	4.09E+03	1718.5	0.00058191	125040	125050	683.18	703.77	986.95	796.07	-3.80E-07	0.00096768	0.083284	0.018731	0.4172	2.3969	268980	278780	1446.3	562.68	613.57	103.09	0.00010011	7.75E-06	0.0067887
201.84	4.21E+03	1717.3	0.00058231	125420	125420	685.05	704.26	987.44	794.39	-3.80E-07	0.00096128	0.083206	0.018684	0.42903	2.3308	269190	279010	1446	563.64	614.56	103.17	0.000099161	7.77E-06	0.0068118
202.22	4.34E+03	1716.1	0.0005827	125800	125800	686.92	704.76	987.93	792.72	-3.79E-07	0.00095495	0.083127	0.018636	0.44114	2.2669	269400	279240	1445.7	564.59	615.56	103.25	0.00009822	7.78E-06	0.0068349
202.6	4.47E+03	1715	0.00058309	126180	126180	688.79	705.25	988.42	791.05	-3.78E-07	0.00094867	0.083049	0.018589	0.45352	2.205	269610	279470	1445.4	565.55	616.56	103.33	0.000097292	7.80E-06	0.006858
202.98	4.60E+03	1713.8	0.00058349	126550	126560	690.65	705.75	988.92	789.39	-3.78E-07	0.00094245	0.08297	0.018542	0.4662	2.145	269830	279690	1445.1	566.51	617.56	103.41	0.000096375	7.81E-06	0.0068812
203.37	4.74E+03	1712.7	0.00058389	126930	126940	692.52	706.25	989.41	787.72	-3.77E-07	0.00093629	0.082892	0.018494	0.47917	2.087	270040	279920	1444.8	567.46	618.56	103.49	0.000095472	7.83E-06	0.0069043
203.75	4.88E+03	1711.5	0.00058428	127310	127310	694.38	706.75	989.91	786.06	-3.77E-07	0.00093018	0.082813	0.018447	0.49243	2.0308	270250	280150	1444.5	568.42	619.56	103.58	0.00009458	7.84E-06	0.0069276
204.13	5.02E+03	1710.3	0.00058468	127690	127690	696.24	707.25	990.42	784.4	-3.76E-07	0.00092413	0.082733	0.0184	0.50599	1.9763	270460	280380	1444.2	569.38	620.55	103.66	0.000093699	7.86E-06	0.0069508
204.52	5.17E+03	1709.2	0.00058508	128070	128070	698.09	707.75	990.92	782.75	-3.76E-07	0.00091813	0.082654	0.018352	0.51987	1.9236	270670	280610	1443.9	570.33	621.55	103.74	0.000092831	7.87E-06	0.0069741
204.9	5.32E+03	1708	0.00058548	128450	128450	699.94	708.25	991.43	781.09	-3.75E-07	0.00091219	0.082575	0.018305	0.53405	1.8725	270880	280840	1443.7	571.29	622.55	103.82	0.000091973	7.89E-06	0.0069973
205.28	5.47E+03	1706.8	0.00058587	128830	128830	701.79	708.75	991.94	779.44	-3.74E-07	0.0009063	0.082495	0.018257	0.54856	1.823	271100	281070	1443.4	572.24	623.56	103.9	0.000091127	7.90E-06	0.0070207
205.66	5.63E+03	1705.7	0.00058627	129210	129210	703.64	709.25	992.45	777.79	-3.74E-07	0.00090046	0.082415	0.01821	0.56339	1.775	271310	281300	1443.1	573.2	624.56	103.98	0.000090292	7.92E-06	0.007044
206.05	5.79E+03	1704.5	0.00058668	129590	129590	705.49	709.75	992.97	776.14	-3.73E-07	0.00089468	0.082335	0.018163	0.57854	1.7285	271520	281530	1442.9	574.15	625.56	104.05	0.000089468	7.93E-06	0.0070674
206.43	5.95E+03	1703.4	0.00058708	129970	129970	707.33	710.25	993.49	774.49	-3.73E-07	0.00088895	0.082255	0.018115	0.59404	1.6834	271730	281760	1442.6	575.11	626.56	104.13	0.000088655	7.95E-06	0.0070908
